ENTIDAD;CODIGO_UNIDAD_EJECUTORA;VIGENCIA;RUBRO;DESCRIPCION
230;02;2019;3-00-991-00-00-29-5957-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 2183 DE 2014 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-5958-01;SERV. PERS. ADMIN.  CONTRATO INTER. No. 2253 DE 2014 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-5958-03;GASTOS GENER.  CONTRATO INTER. No. 2253 DE 2014 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-5959-01;SERV. PERS. ADMIN.  CONTRATO INTER. No. 832 DE 2014  FONDO DE VIGILANCIA Y SEGURIDAD DE BOGOTA D.C
230;02;2019;3-00-991-00-00-29-5959-03;GASTOS GENER.  CONTRATO INTER. No. 832 DE 2014  FONDO DE VIGILANCIA Y SEGURIDAD DE BOGOTA D.C
230;02;2019;3-00-991-00-00-29-5959-04;OTROS GASTOS  CONTRATO INTER. No. 832 DE 2014  FONDO DE VIGILANCIA Y SEGURIDAD DE BOGOTA D.C
230;02;2019;3-00-991-00-00-29-5961-01;SERV. PERS. ADMIN.  CONVENIO INTER. No. 1029/2010 (MODIFICATORIO No 2 AL ANEXO FINANCIERO) Y LA U.D.F.J.C.
230;02;2019;3-00-991-00-00-29-5961-03;GASTOS GENER.  CONVENIO INTER. No. 1029/2010 (MODIFICATORIO No 2 AL ANEXO FINANCIERO) Y LA U.D.F.J.C.
230;02;2019;3-00-991-00-00-29-5961-05;BENEFICIO INSTIT.  CONVENIO INTER. No. 1029/2010 (MODIFICATORIO No 2 AL ANEXO FINANCIERO) Y LA U.D.F.J.C.
230;02;2019;3-00-991-00-00-29-5963-01;SERV. PERS. ADMIN.  CONTRATO INTER. No. 001 DE 2014 ENTRE EMPRESAS PUBLICAS DE CUNDINAMARCA Y LA UD
230;02;2019;3-00-991-00-00-29-5963-03;GASTOS GENER.  CONTRATO INTER. No. 001 DE 2014 ENTRE EMPRESAS PUBLICAS DE CUNDINAMARCA Y LA UD
230;02;2019;3-00-991-00-00-29-5963-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 001 DE 2014 ENTRE EMPRESAS PUBLICAS DE CUNDINAMARCA Y LA UD
230;02;2019;3-00-991-00-00-29-5965-03;GASTOS GENER.  CONTRATO INTER. No. 1210200-525 DE 2014 ENTRE LA SEC. GEN. ALCALDIA MAYOR BOGOTA
230;02;2019;3-00-991-00-00-29-5967-01;SERV. PERS. ADMIN.  CONTRATO INTER. No. 005 DE 2014 ENTRE EMPRESAS PUBLICAS DE CUNDINAMARCA Y LA UD
230;02;2019;3-00-991-00-00-29-5967-03;GASTOS GENER.  CONTRATO INTER. No. 005 DE 2014 ENTRE EMPRESAS PUBLICAS DE CUNDINAMARCA Y LA UD
230;02;2019;3-00-991-00-00-29-5967-04;OTROS GASTOS  CONTRATO INTER. No. 005 DE 2014 ENTRE EMPRESAS PUBLICAS DE CUNDINAMARCA Y LA UD
230;02;2019;3-00-991-00-00-29-5967-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 005 DE 2014 ENTRE EMPRESAS PUBLICAS DE CUNDINAMARCA Y LA UD
230;02;2019;3-00-991-00-00-29-5968-03;GASTOS GENER.  CONVENIO INTER. No. 179 DE 2014 ENTRE EL FDL DE KENNEDY Y LA UD
230;02;2019;3-00-991-00-00-29-5968-05;BENEFICIO INSTIT.  CONVENIO INTER. No. 179 DE 2014 ENTRE EL FDL DE KENNEDY Y LA UD
230;02;2019;3-00-991-00-00-29-5969-01;SERV. PERS. ADMIN.  CONTRATO DE CONSULTORIA No. 1011 DE 2014 ENTRE EL SENA Y LA UD
230;02;2019;3-00-991-00-00-29-5969-03;GASTOS GENER.  CONTRATO DE CONSULTORIA No. 1011 DE 2014 ENTRE EL SENA Y LA UD
230;02;2019;3-00-991-00-00-29-5970-03;GASTOS GENER.  CONTRATO INTER. No. 09 DE 2014 ENTRE EL MUNICIPIO DE COTA Y LA UD
230;02;2019;3-00-991-00-00-29-5970-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 09 DE 2014 ENTRE EL MUNICIPIO DE COTA Y LA UD
230;02;2019;3-00-991-00-00-29-5973-03;GASTOS GENER.  CONTRATO INTER. No. 258 DE 2014 ENTRE EL FDL DE ENGATIVA Y LA UD
230;02;2019;3-00-991-00-00-29-5973-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 258 DE 2014 ENTRE EL FDL DE ENGATIVA Y LA UD
230;02;2019;3-00-991-00-00-29-5974-03;GASTOS GENER.  CONTRATO INTER. No. 259 DE 2014 ENTRE EL FDL DE ENGATIVA Y LA UD
230;02;2019;3-00-991-00-00-29-5974-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 259 DE 2014 ENTRE EL FDL DE ENGATIVA Y LA UD
230;02;2019;3-00-991-00-00-29-5977-01;SERV. PERS. ADMIN.  CONTRATO INTER. No. 299 DE 2014 ENTRE EL FDL ENGATIVA - UD
230;02;2019;3-00-991-00-00-29-5977-03;GASTOS GENER.  CONTRATO INTER. No. 299 DE 2014 ENTRE EL FDL ENGATIVA - UD
230;02;2019;3-00-991-00-00-29-5977-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 299 DE 2014 ENTRE EL FDL ENGATIVA - UD
230;02;2019;3-00-991-00-00-29-5978-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 176 DE 2014 ENTRE FDL ANTONIO NARIÑO Y LA UD
230;02;2019;3-00-991-00-00-29-5981-03;GASTOS GENER.  XII CONGRESO INTER.  GESTION E INNOVACION EN LA ADMINISTRACION DE PROYECTOS
230;02;2019;3-00-991-00-00-29-5981-04;OTROS GASTOS  XII CONGRESO INTER.  GESTION E INNOVACION EN LA ADMINISTRACION DE PROYECTOS
230;02;2019;3-00-991-00-00-29-5981-05;BENEFICIO INSTIT.  XII CONGRESO INTER.  GESTION E INNOVACION EN LA ADMINISTRACION DE PROYECTOS
230;02;2019;3-00-991-00-00-29-5986-01;SERV. PERS. ADMIN.  DIPLOMADO EN TECNICA Y TEORIA DE LA FOTOGRAFIA
230;02;2019;3-00-991-00-00-29-5986-02;SERV. PERS. ACAD.  DIPLOMADO EN TECNICA Y TEORIA DE LA FOTOGRAFIA
230;02;2019;3-00-991-00-00-29-5986-03;GASTOS GENER.  DIPLOMADO EN TECNICA Y TEORIA DE LA FOTOGRAFIA
230;02;2019;3-00-991-00-00-29-5986-05;BENEFICIO INSTIT.  DIPLOMADO EN TECNICA Y TEORIA DE LA FOTOGRAFIA
230;02;2019;3-00-991-00-00-29-5988-03;GASTOS GENER.  CURSO DE ESTRATEGIAS METODOS PARA MEDIR LA BIODIVERSIDAD
230;02;2019;3-00-991-00-00-29-5988-05;BENEFICIO INSTIT.  CURSO DE ESTRATEGIAS METODOS PARA MEDIR LA BIODIVERSIDAD
230;02;2019;3-00-991-00-00-29-5989-03;GASTOS GENER.  CONTRATO INTER. No. 198 DE 2015 ENTRE EL MINISTERIO DEL INTERIOR - UD
230;02;2019;3-00-991-00-00-29-5991-04;OTROS GASTOS  CONTRATO INTER. No. 834 DE 2015 ENTRE LA CORP. AUTONOMA REGIONAL - CAR Y LA UD
230;02;2019;3-00-991-00-00-29-5992-03;GASTOS GENER.  CONTRATO INTER. No. 300 DE 2015 ENTRE EL MINISTERIO DE TRANSPORTE Y LA UD
230;02;2019;3-00-991-00-00-29-5993-03;GASTOS GENER.  CONTRATO DE FINANCIAMIENTO No. FP44842-321-2015 ENTRE LA FIDUPREVISORA Y LA UD
230;02;2019;3-00-991-00-00-29-5995-01;SERV. PERS. ADMIN.  OTRI BOGOTA
230;02;2019;3-00-991-00-00-29-5995-03;GASTOS GENER.  OTRI BOGOTA
230;02;2019;3-00-991-00-00-29-5995-04;OTROS GASTOS  OTRI BOGOTA
230;02;2019;3-00-991-00-00-29-5995-05;BENEFICIO INSTIT.  OTRI BOGOTA
230;02;2019;3-00-991-00-00-29-5996-01;SERV. PERS. ADMIN.  OTRI BOGOTA - REGALIAS
230;02;2019;3-00-991-00-00-29-5996-02;SERV. PERS. ACAD.  OTRI BOGOTA - REGALIAS
230;02;2019;3-00-991-00-00-29-5997-01;SERV. PERS. ADMIN.  CONTRATO INTER. No. 2322  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-5997-03;GASTOS GENER.  CONTRATO INTER. No. 2322  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-5997-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 2322  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-5998-03;GASTOS GENER.  CONTRATO INTER. No. 2323  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-5998-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 2323  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-5999-01;SERV. PERS. ADMIN.  CONTRATO INTER. No. 3140  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-5999-03;GASTOS GENER.  CONTRATO INTER. No. 3140  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6001-01;SERV. PERS. ADMIN.  CONTRATO INT. 1002-2012 FONDO DE TECN DE LA INF Y LAS COMUNICACIONES
230;02;2019;3-00-991-00-00-29-6001-02;SERV. PERS. ACAD.  CONTRATO INT. 1002-2012 FONDO DE TECN DE LA INF Y LAS COMUNICACIONES
230;02;2019;3-00-991-00-00-29-6001-03;GASTOS GENER.  CONTRATO INT. 1002-2012 FONDO DE TECN DE LA INF Y LAS COMUNICACIONES
230;02;2019;3-00-991-00-00-29-6101-03;GASTOS GENER.  CONTRATO INTER. No. 3142  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6101-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 3142  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6102-01;SERV. PERS. ADMIN.  CONTRATO INTER. No. 3172  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6102-03;GASTOS GENER.  CONTRATO INTER. No. 3172  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6103-03;GASTOS GENER.  CONTRATO INTER. No. 248 DE 2015 ENTRE INST. DE INFRAESTRUCTURA Y CONCESIONES DE C/MARCA
230;02;2019;3-00-991-00-00-29-6105-03;GASTOS GENER.  CONTRATO INTER. No. 1131 DE 2015 ENTRE LA SECRETARIA DE MOVILIDAD Y LA UD
230;02;2019;3-00-991-00-00-29-6105-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 1131 DE 2015 ENTRE LA SECRETARIA DE MOVILIDAD Y LA UD
230;02;2019;3-00-991-00-00-29-6106-05;BENEFICIO INSTIT.  CURSO LIBRE EN TECNICA Y TEORIA DE LA FOTOGRAFIA
230;02;2019;3-00-991-00-00-29-6107-04;OTROS GASTOS  CONTRATO INTER. No. 340 DE 2015 ENTRE EL MINISTERIO DE TRANSPORTE Y LA UD
230;02;2019;3-00-991-00-00-29-6107-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 340 DE 2015 ENTRE EL MINISTERIO DE TRANSPORTE Y LA UD
230;02;2019;3-00-991-00-00-29-6115-03;GASTOS GENER.  CONTRATO INTER. No. 2125 DE 2015 ENTRE EL DEPARTAMENTO DE BOYACA Y LA UD
230;02;2019;3-00-991-00-00-29-6115-04;OTROS GASTOS  CONTRATO INTER. No. 2125 DE 2015 ENTRE EL DEPARTAMENTO DE BOYACA Y LA UD
230;02;2019;3-00-991-00-00-29-6115-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 2125 DE 2015 ENTRE EL DEPARTAMENTO DE BOYACA Y LA UD
230;02;2019;3-00-991-00-00-29-6116-03;GASTOS GENER.  CONTRATO INTER. No. 1127 DE 2015 ENTRE LA SECRETARIA DE MOVILIDAD Y LA UD
230;02;2019;3-00-991-00-00-29-6117-03;GASTOS GENER.  CONTRATO INTER. No. 400 DE 2015 ENTRE EL MIN. AMB. DESARROLLO SOSTENIBLE, UPME
230;02;2019;3-00-991-00-00-29-6117-04;OTROS GASTOS  CONTRATO INTER. No. 400 DE 2015 ENTRE EL MIN. AMB. DESARROLLO SOSTENIBLE, UPME
230;02;2019;3-00-991-00-00-29-6120-01;SERV. PERS. ADMIN.  CONTRATO INTER. No. 2142 DE 2015 DEPARTAMENTO DE BOYACA
230;02;2019;3-00-991-00-00-29-6120-03;GASTOS GENER.  CONTRATO INTER. No. 2142 DE 2015 DEPARTAMENTO DE BOYACA
230;02;2019;3-00-991-00-00-29-6120-04;OTROS GASTOS  CONTRATO INTER. No. 2142 DE 2015 DEPARTAMENTO DE BOYACA
230;02;2019;3-00-991-00-00-29-6120-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 2142 DE 2015 DEPARTAMENTO DE BOYACA
230;02;2019;3-00-991-00-00-29-6121-02;SERV. PERS. ACAD.  CURSOS LIBRES OFERTADOS
230;02;2019;3-00-991-00-00-29-6121-03;GASTOS GENER.  CURSOS LIBRES OFERTADOS
230;02;2019;3-00-991-00-00-29-6121-05;BENEFICIO INSTIT.  CURSOS LIBRES OFERTADOS
230;02;2019;3-00-991-00-00-29-6122-01;SERV. PERS. ADMIN.  CONTRATO INTER. No. 142 DE 2015 ENTRE EL FDL DE ENGATIVA Y LA UD
230;02;2019;3-00-991-00-00-29-6122-03;GASTOS GENER.  CONTRATO INTER. No. 142 DE 2015 ENTRE EL FDL DE ENGATIVA Y LA UD
230;02;2019;3-00-991-00-00-29-6122-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 142 DE 2015 ENTRE EL FDL DE ENGATIVA Y LA UD
230;02;2019;3-00-991-00-00-29-6123-03;GASTOS GENER.  CONTRATO INTER. No. 165 DE 2015 ENTRE EL FDL DE ENGATIVA Y LA UD
230;02;2019;3-00-991-00-00-29-6123-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 165 DE 2015 ENTRE EL FDL DE ENGATIVA Y LA UD
230;02;2019;3-00-991-00-00-29-6124-03;GASTOS GENER.  CONTRATO INTER. No. 168 DE 2014 ENTRE EL FDL DE TUNJUELITO Y LA UD
230;02;2019;3-00-991-00-00-29-6124-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 168 DE 2014 ENTRE EL FDL DE TUNJUELITO Y LA UD
230;02;2019;3-00-991-00-00-29-6125-01;SERV. PERS. ADMIN.  CONTRATO INTER. No. 092 DE 2015 ENTRE EL FDL DE ANTONIO NARIÑO Y LA UD
230;02;2019;3-00-991-00-00-29-6125-03;GASTOS GENER.  CONTRATO INTER. No. 092 DE 2015 ENTRE EL FDL DE ANTONIO NARIÑO Y LA UD
230;02;2019;3-00-991-00-00-29-6125-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 092 DE 2015 ENTRE EL FDL DE ANTONIO NARIÑO Y LA UD
230;02;2019;3-00-991-00-00-29-6130-03;GASTOS GENER.  CONTRATO INTER. No. 151 DE 2015 ENTRE EL FDL DE ENGATIVA Y LA UD
230;02;2019;3-00-991-00-00-29-6130-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 151 DE 2015 ENTRE EL FDL DE ENGATIVA Y LA UD
230;02;2019;3-00-991-00-00-29-6132-03;GASTOS GENER.  CONTRATO INTER. No. 100 DE 2015 MUNICIPIO DE CAQUEZA
230;02;2019;3-00-991-00-00-29-6132-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 100 DE 2015 MUNICIPIO DE CAQUEZA
230;02;2019;3-00-991-00-00-29-6134-03;GASTOS GENER.  PROGRAMA ACADÉMICO DE GRADO DE LA FACULTAD DE INGENIERÍA 2015-3
230;02;2019;3-00-991-00-00-29-6134-05;BENEFICIO INSTIT.  PROGRAMA ACADÉMICO DE GRADO DE LA FACULTAD DE INGENIERÍA 2015-3
230;02;2019;3-00-991-00-00-29-6135-01;SERV. PERS. ADMIN.  DIPLOMADO EN INTERVENTORIA DE PROYECTOS CON ENFASIS EN OBRAS CIVILES
230;02;2019;3-00-991-00-00-29-6135-05;BENEFICIO INSTIT.  DIPLOMADO EN INTERVENTORIA DE PROYECTOS CON ENFASIS EN OBRAS CIVILES
230;02;2019;3-00-991-00-00-29-6136-03;GASTOS GENER.  PROGRAMA ACADEMICO GESTION DE INSTRUMENTOS DE CALIDAD AMBIENTAL
230;02;2019;3-00-991-00-00-29-6137-03;GASTOS GENER.  RESOLUCION 116 DE 2015 MINISTERIO DE DEFENSA NACIONAL
230;02;2019;3-00-991-00-00-29-6138-01;SERV. PERS. ADMIN.  ORDEN DE SERVICIO No. 1776-2015 OFICINA NACIONES UNIDAS CONTRA LA DROGA-EL DELITO
230;02;2019;3-00-991-00-00-29-6139-05;BENEFICIO INSTIT.  XX SEMINARIO DE INVESTIGACIONES BIOLOGICAS
230;02;2019;3-00-991-00-00-29-6142-01;SERV. PERS. ADMIN.  CONTRATO INTER. No. 3859  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6142-03;GASTOS GENER.  CONTRATO INTER. No. 3859  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6142-04;OTROS GASTOS  CONTRATO INTER. No. 3859  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6142-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 3859  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6143-01;SERV. PERS. ADMIN.  CONTRATO INTER. No. 3860  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6143-03;GASTOS GENER.  CONTRATO INTER. No. 3860  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6143-04;OTROS GASTOS  CONTRATO INTER. No. 3860  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6143-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 3860  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6144-01;SERV. PERS. ADMIN.  CONTRATO INTER. No. 3861  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6144-03;GASTOS GENER.  CONTRATO INTER. No. 3861  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6144-04;OTROS GASTOS  CONTRATO INTER. No. 3861  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6144-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 3861  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6145-01;SERV. PERS. ADMIN.  CONTRATO INTER. No. 3855  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6145-03;GASTOS GENER.  CONTRATO INTER. No. 3855  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6145-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 3855  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6146-03;GASTOS GENER.  CONTRATO INTER. No. 3866  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6146-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 3866  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6147-01;SERV. PERS. ADMIN.  CONTRATO INTER. No. 3877  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6147-03;GASTOS GENER.  CONTRATO INTER. No. 3877  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6147-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 3877  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6148-01;SERV. PERS. ADMIN.  CONTRATO INTER. No. 3858  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6148-03;GASTOS GENER.  CONTRATO INTER. No. 3858  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6148-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 3858  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6149-01;SERV. PERS. ADMIN.  CONTRATO INTER. No. 3874  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6149-03;GASTOS GENER.  CONTRATO INTER. No. 3874  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6149-04;OTROS GASTOS  CONTRATO INTER. No. 3874  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6149-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 3874  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6151-01;SERV. PERS. ADMIN.  CONTRATO INTER. No. 3831  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6151-03;GASTOS GENER.  CONTRATO INTER. No. 3831  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6152-01;SERV. PERS. ADMIN.  CONTRATO INTER. No. 3878  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6152-03;GASTOS GENER.  CONTRATO INTER. No. 3878  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6152-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 3878  DE 2015 INST. DIST. RECR. Y DEPORTE - IDRD - UD
230;02;2019;3-00-991-00-00-29-6153-01;SERV. PERS. ADMIN.  CONTRATO INTER. No. CONTRATO No. 1069 DE 2015 ENTRE EL SENA Y LA UD
230;02;2019;3-00-991-00-00-29-6153-03;GASTOS GENER.  CONTRATO INTER. No. CONTRATO No. 1069 DE 2015 ENTRE EL SENA Y LA UD
230;02;2019;3-00-991-00-00-29-6153-04;OTROS GASTOS  CONTRATO INTER. No. CONTRATO No. 1069 DE 2015 ENTRE EL SENA Y LA UD
230;02;2019;3-00-991-00-00-29-6153-05;BENEFICIO INSTIT.  CONTRATO INTER. No. CONTRATO No. 1069 DE 2015 ENTRE EL SENA Y LA UD
230;02;2019;3-00-991-00-00-29-6154-03;GASTOS GENER.  AUTOFINANCIADO CONT. INTER. No. 2213100-307 DE 2015 ENTRE ALCALDIA MAYOR DE BOGOTA
230;02;2019;3-00-991-00-00-29-6155-03;GASTOS GENER.  CONTRATO INTER. No. 1074 DE 2015 ENTRE EL SERV. NAL DE APRENDIZAJE - SENA Y LA UD
230;02;2019;3-00-991-00-00-29-6155-05;BENEFICIO INSTIT. CONTRATO INTER. No. 1074 DE 2015 ENTRE EL SERV. NAL
230;02;2019;3-00-991-00-00-29-6158-03;GASTOS GENER.  CONTRATO INTER. No. 225 DE 2015 ENTRE EL FDL DE KENNEDY Y LA UD
230;02;2019;3-00-991-00-00-29-6158-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 225 DE 2015 ENTRE EL FDL DE KENNEDY Y LA UD
230;02;2019;3-00-991-00-00-29-6159-03;GASTOS GENER.  CONTRATO INTER. No. 01415 DE 2015 ENTRE LA SEC. DISTRITAL DE AMBIENTE Y LA UD
230;02;2019;3-00-991-00-00-29-6160-03;GASTOS GENER.  CONTRATO INTER. No. 131 DE 2015 ENTRE EL FDL DE ANTONIO NARIÑO Y LA UD
230;02;2019;3-00-991-00-00-29-6160-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 131 DE 2015 ENTRE EL FDL DE ANTONIO NARIÑO Y LA UD
230;02;2019;3-00-991-00-00-29-6162-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 202 DE 2015 ENTRE EL FDL DE RAFAEL URIBE URIBE Y LA UD
230;02;2019;3-00-991-00-00-29-6164-01;SERV. PERS. ADMIN.  CONTRATO INTER. No. 226 DE 2015 ENTRE EL FDL DE KENNEDY Y LA UD
230;02;2019;3-00-991-00-00-29-6164-03;GASTOS GENER.  CONTRATO INTER. No. 226 DE 2015 ENTRE EL FDL DE KENNEDY Y LA UD
230;02;2019;3-00-991-00-00-29-6164-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 226 DE 2015 ENTRE EL FDL DE KENNEDY Y LA UD
230;02;2019;3-00-991-00-00-29-6165-03;GASTOS GENER.  CONTRATO INTER. No. 283 DE 2015 ENTRE EL FDL DE TUNJUELITO Y LA UD
230;02;2019;3-00-991-00-00-29-6165-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 283 DE 2015 ENTRE EL FDL DE TUNJUELITO Y LA UD
230;02;2019;3-00-991-00-00-29-6166-03;GASTOS GENER.  CONTRATO INTER. No. 284 DE 2015 ENTRE EL FDL DE TUNJUELITO Y LA UD
230;02;2019;3-00-991-00-00-29-6166-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 284 DE 2015 ENTRE EL FDL DE TUNJUELITO Y LA UD
230;02;2019;3-00-991-00-00-29-6167-05;BENEFICIO INSTIT.  CURSO PARA PILOTOS DE DRONES
230;02;2019;3-00-991-00-00-29-6168-01;SERV. PERS. ADMIN.  CONTRATO INTER. No. 263 DE 2015 ENTRE EL FDL DE USME Y LA UD
230;02;2019;3-00-991-00-00-29-6168-03;GASTOS GENER.  CONTRATO INTER. No. 263 DE 2015 ENTRE EL FDL DE USME Y LA UD
230;02;2019;3-00-991-00-00-29-6168-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 263 DE 2015 ENTRE EL FDL DE USME Y LA UD
230;02;2019;3-00-991-00-00-29-6169-03;GASTOS GENER.  CONTRATO INTER. No. 157 DE 2015 ENTRE EL FDL DE SAN CRISTOBAL Y LA UD
230;02;2019;3-00-991-00-00-29-6169-05;BENEFICIO INSTIT.  CONTRATO INTER. No. 157 DE 2015 ENTRE EL FDL DE SAN CRISTOBAL Y LA UD
230;02;2019;3-00-991-00-00-29-6170-01;SERV. PERS. ADMIN.  CONTRATO INTER. No. CONTRATO No. 01-018 DE 2016 ENTRE EL MIN.  DEF. NACIONAL Y LA UD
230;02;2019;3-00-991-00-00-29-6170-03;GASTOS GENER.  CONTRATO INTER. No. CONTRATO No. 01-018 DE 2016 ENTRE EL MIN.  DEF. NACIONAL Y LA UD
230;02;2019;3-00-991-00-00-29-6170-04;OTROS GASTOS  CONTRATO INTER. No. CONTRATO No. 01-018 DE 2016 ENTRE EL MIN.  DEF. NACIONAL Y LA UD
